@relation sprememba_zmesan

@attribute a numeric
@attribute b numeric
@attribute c numeric
@attribute d numeric

@data
0.05142372507,0.3476110706,0.5826693417,19.07807134
0.9062652706,0.3074271306,0.1003799964,15.42173725
0.5660058589,0.3158037927,0.8001698611,3.366486933
0.06380599041,0.9767312758,0.7416359466,5.506869443
0.7137023069,0.3662105434,0.3447170554,4.444705813
0.09802966827,0.7064430168,0.3210407583,35.83748668
0.9598099697,0.1994039723,0.8598639536,2.910919068
0.7864996017,0.8859128667,0.397129335,45.08420188
0.5345324429,0.3918686914,0.3651884918,20.26024774
0.03208530511,0.5283176886,0.4425562101,2.811100785
0.9186759094,0.5596620199,0.4586941206,29.03510248
0.6777309276,0.5369552925,0.7758254322,29.85729013
0.1275196971,0.8659623441,0.9316021616,5.434084279
0.9884292102,0.07852852697,0.3892941468,4.684176012
0.5789337623,0.01222564431,0.366102673,1.281438051
0.3214285103,0.7157706453,0.5926396986,5.879544149
0.6374399429,0.5996704341,0.4673557966,6.820891043
0.2815179731,0.9256004732,0.2905092969,7.233734057
0.3539180908,0.4561625233,0.1934533864,22.99524723
0.2610356403,0.8861520949,0.4252713395,6.743933269
0.1857536102,0.3043354092,0.7227865449,2.086991055
0.338325962,0.2808353213,0.3875150352,14.79260558
0.2671079362,0.2993931509,0.001350567933,2.296668621
0.4130681998,0.9804527852,0.4590967396,8.952202596
0.728883842,0.1841816164,0.3559264588,9.84249904
0.04644163121,0.5130377798,0.7214590231,28.2544046
0.2095130866,0.9399134742,0.2170465382,47.23121971
0.8583110624,0.5563070603,0.02716051123,27.81904148
0.1404189708,0.4144987183,0.504259775,21.99632552
0.09362694452,0.2520580906,0.2432940067,12.8988644
0.7708643686,0.7754297754,0.6518198452,40.89583432
0.8613597335,0.1314508862,0.3663413729,1.789519434
0.6751590851,0.8731201236,0.8792523324,47.5214295
0.6960637586,0.3722072696,0.1945013953,18.79951745
0.6416535299,0.337891239,0.4827662832,18.05987837
0.01960374161,0.012357926,0.5231204436,1.986171293
0.3822309148,0.8910296058,0.8000444926,47.75183624
0.8483156812,0.03996743975,0.6291230233,3.97735088
0.9563905833,0.8384801568,0.651089881,44.04359801
0.2172500355,0.4340696297,0.2970635326,3.113364573
0.1166669898,0.8961395364,0.3551737793,5.526196703
0.3386367945,0.3092950579,0.9400315135,19.88304913
0.961222197,0.8133727449,0.6494089779,11.88518309
0.1977295637,0.8640707188,0.2437875121,43.5006977
0.4678949148,0.8907383599,0.4275762238,8.62141129
0.3685928114,0.3041234562,0.6247941104,2.641594479
0.6755498005,0.7585923358,0.2485336166,8.91763069
0.5227609654,0.5799719428,0.5522344427,30.52341154
0.6072269018,0.1805666925,0.3441151428,9.620410785
0.4359085289,0.7738247807,0.8865177571,7.242292122
0.7382579506,0.8404652361,0.02832956123,10.40712761
0.8828550991,0.9017453848,0.4778415217,12.46983203
0.76671877,0.806224824,0.9413984986,44.74239686
0.891003599,0.3352994354,0.4195772028,17.64519692
0.3000082262,0.9779794307,0.6393009897,50.94250031
0.9444383533,0.4608479658,0.4467605531,6.656664768
0.01426355385,0.5372193043,0.8066670079,2.762723086
0.5870192492,0.6243423531,0.8076919091,34.47894875
0.4963303229,0.5372405961,0.6846721826,5.352690966
0.9285714393,0.9190215783,0.2955014207,46.38768436
0.005773154059,0.9303333104,0.5034294843,4.705376127
0.1561173861,0.279023745,0.4537994937,1.830723302
0.2474140562,0.69821916,0.8380428279,38.42253691
0.1382801213,0.3491707946,0.2239947791,17.70940804
0.7652243771,0.3521664606,0.9520554173,4.455695908
0.03945571845,0.3980412946,0.1168014607,2.147256525
0.5158510702,0.6741760522,0.5499468873,35.2210105
0.6645764873,0.7456079194,0.1359456722,37.3728021
0.6657093441,0.1857017026,0.07297003055,9.311708257
0.9669059045,0.8579830211,0.06820636584,12.5858036
0.1546696426,0.1071489925,0.5781327206,7.028636838
0.5502789477,0.06328439379,0.7169831192,5.734543656
0.8723348098,0.1803316676,0.3662395815,2.474754247
0.6305830022,0.3117828343,0.2796258489,15.98009479
0.06793110654,0.1264172726,0.1092473298,0.7179630152
0.5777213776,0.973450613,0.01601165515,10.49108536
0.8564298362,0.4795395719,0.1221283402,24.05155525
0.1071926628,0.2628591377,0.2145373454,1.596061398
0.8439630813,0.6578962975,0.5856551629,34.60977472
0.3292896945,0.7281147522,0.148316328,36.51572628
0.9703942773,0.1712366013,0.2800847575,2.517853186
0.6831776202,0.1517501616,0.4026341854,8.398079515
0.1215139855,0.4368596933,0.3878911365,2.715144091
0.7355076679,0.08613116644,0.8400688043,7.835136302
0.1986041126,0.3727688757,0.08162563522,18.67175751
0.5196177765,0.667807344,0.6573704899,35.551047
0.9940959238,0.5356610976,0.6019372006,8.003290625
0.5462160624,0.992144662,0.5155046428,10.37997682
0.1836000613,0.5750769307,0.5872616977,3.931226251
0.1049819568,0.630003418,0.2475122737,31.80648253
0.9392683331,0.560944844,0.8566712207,31.7166701
0.01443710447,0.7596021732,0.06085968748,37.99862817
0.6589166098,0.4657479351,0.7312042132,5.39763018
0.6143531832,0.08804653328,0.9562675613,8.974564909
0.4195114782,0.5688699755,0.2926684354,28.87177284
0.3494489581,0.3723389381,0.5445590292,20.09966959
0.7694440176,0.5952067577,0.6916812855,32.15245289
0.1945059185,0.6378300831,0.3447262997,32.48568526
0.1854074433,0.4731270821,0.985166755,28.50912178
0.6888645501,0.9795698092,0.537033842,50.4205172
0.04570748299,0.9260720854,0.0709934627,5.053644668
0.5200096026,0.176700687,0.9088140346,1.802363975
0.4129874642,0.6749857756,0.3430486364,6.162535517
0.8761410583,0.03873207899,0.6594306631,0.5330080418
0.7557402576,0.7937815385,0.8156061652,9.967834336
0.9231782098,0.5896480129,0.5039010741,30.75198211
0.2697640045,0.6396314544,0.5372379761,33.42469593
0.7679504665,0.05647822225,0.3529033096,3.446614843
0.6380880298,0.4709152067,0.3187380878,5.359429598
0.5356929696,0.3158747919,0.6454696504,3.271493012
0.3024950842,0.6409274489,0.2136276454,5.143411271
0.6510532461,0.8600019704,0.1044066362,9.899080597
0.4946075493,0.4288856539,0.512651062,4.265729092
0.1254657795,0.2321241888,0.5237163216,12.97760337
0.4068499877,0.3135173145,0.07249612915,15.70214417
0.0396262632,0.1370546556,0.762535878,0.7395829165
0.2671306351,0.3401112906,0.0951549585,2.609097904
0.0845844637,0.6504887079,0.6893792278,34.90065399
0.0963081343,0.174749734,0.5573296026,10.29056813
0.6909135463,0.1779339349,0.2536339574,9.218347666
0.1812215219,0.03817764546,0.8785295192,5.767952854
0.4421049673,0.9393058427,0.127273058,47.04628429
0.3321836536,0.4506595627,0.4780772825,23.67576757
0.257028621,0.002417611414,0.5919266549,1.872766395
0.04726422894,0.9103993836,0.01882759232,4.982290167
0.06143650468,0.4845207151,0.8416819794,2.720276167
0.3714230402,0.3302260099,0.353253366,17.1352402
0.4834930483,0.134982483,0.3734359864,7.446396332
0.1723418644,0.27893026,0.8135130305,17.25553025
0.1084676164,0.3344356015,0.6112144067,2.034932333
0.382659338,0.6484882208,0.09600768261,32.47049842
0.1770781584,0.7696224275,0.915146724,42.668589
0.5320660749,0.2522556232,0.9433540295,2.603444709
0.2367981757,0.7152114039,0.720557938,5.269664576
0.7424835716,0.3597807013,0.2037709487,18.19664806
0.2906792632,0.7133633857,0.6233987754,5.640416362
0.8039397075,0.9827484159,0.7612862751,12.81444682
0.4084892349,0.1705773751,0.8772942325,1.54967709
0.9273815191,0.2842323263,0.3356320398,14.77486064
0.9863629276,0.2189876945,0.7807908674,13.99755662
0.8115467465,0.8082033021,0.6252541117,10.59996411
0.4009476551,0.2832567289,0.9630061588,18.79974076
0.7785869779,0.01245751279,0.2208727275,0.1592801363
0.8042088988,0.7492205192,0.6419736867,39.52167703
0.3550694978,0.4741111219,0.2640494733,24.05416672
0.485142114,0.7502147916,0.2046168673,7.390681857
0.4476869899,0.7401417239,0.3454820664,37.60387548
0.6518617765,0.5441588328,0.2533662622,6.267957599
0.8558843081,0.6078024911,0.1680140429,8.241098602
0.1365111804,0.4895162971,0.664494107,3.115825961
0.6190281588,0.9445767392,0.3530574152,10.57007969
0.8994552069,0.4734109373,0.1388326251,6.625174012
0.5817160309,0.5474496171,0.426888188,5.921850269
0.7275004951,0.735660547,0.4952685237,9.030236858
0.7206362754,0.8177448508,0.4667051494,41.97631102
0.4119945167,0.7318331148,0.505370102,37.86865044
0.3162766969,0.4142411346,0.9132792968,3.381353851
0.1058159463,0.07597904807,0.6675682709,0.460293189
0.00708381547,0.4133878797,0.3981530657,2.096223033
0.6441187414,0.3515550867,0.9514427685,22.10397104
0.01927936466,0.7227769585,0.4638575049,3.753231598
0.9381292973,0.934325201,0.9881896134,51.59885361
0.2194952705,0.9576773102,0.1312694519,47.97002385
0.3701140841,0.3753538153,0.04724298223,3.266006412
0.9197894148,0.7959512751,0.2410037847,11.30083195
0.8452257851,0.9603802566,0.6464325297,12.91928285
0.1381522935,0.268697038,0.6517032599,1.71469631
0.7211372342,0.8851677314,0.1324897206,44.3461542
0.9852693674,0.2386601858,0.4916104475,3.544746632
0.8710990052,0.9783076306,0.3330508614,49.46999591
0.3422152072,0.7826369814,0.948460971,43.62974014
0.1773036797,0.9383213743,0.7780236828,6.355285195
0.2540888592,0.265049254,0.9655449699,17.91384815
0.5113688471,0.07527301084,0.7594187733,6.647234909
0.4792718621,0.9598082649,0.03481725826,9.399132268
0.6354196434,0.6716220939,0.8906360034,37.54726715
0.01636138661,0.1445500526,0.9106461515,11.37388469
0.9695066628,0.02159366555,0.5836574259,0.317320354
0.3402347105,0.3331923955,0.8256830728,2.79959816
0.3980083895,0.5961323577,0.6333842353,31.81249583
0.7790923906,0.01435234118,0.2891974831,1.13579298
0.446681123,0.6741304915,0.6333410345,35.71212891
0.2045044217,0.2877973052,0.867225891,18.15026899
0.5299493524,0.348331301,0.2009208206,3.587635979
0.2956911379,0.3026087786,0.2716568625,2.407831234
0.4920112692,0.7313986918,0.5034779271,37.83738471
0.9719470882,0.05409628827,0.509421161,4.00236401
0.06962712073,0.2671085122,0.8840914453,17.26351403
0.6396834001,0.1657536704,0.02760698359,8.291494246
0.6867224354,0.6839866924,0.85892046,8.117023534
0.3527382484,0.02229394023,0.4022674327,1.923792449
0.2216470992,0.2337776727,0.7167438789,14.25749258
0.5444776678,0.3506116796,0.6677462422,3.662060694
0.3580912106,0.1600991013,0.05195978449,8.018454161
0.2982810746,0.1290285701,0.5873930397,1.030010656
0.5478625693,0.2558152978,0.9576517523,2.680592752
0.1753769213,0.7367886417,0.935256694,4.976100445
0.06482801112,0.8641412983,0.3468719205,43.80866556
0.5398708399,0.8091366949,0.7645906528,8.413976545
0.04891197764,0.3978541984,0.1228730304,19.96819883
0.2803202299,0.4792898653,0.4644309412,3.739995779
0.1396537162,0.7782046201,0.2005201052,39.11127257
0.9463208199,0.232742978,0.8679363629,15.40371655
0.5385831073,0.09595971165,0.819699489,8.157521844
0.8351568817,0.1694828911,0.6316615578,10.46912618
0.993303099,0.9461559808,0.9787920217,14.12897658
0.04134068417,0.2432900844,0.6213938929,1.317028208
0.8697052535,0.4977188376,0.1030024062,6.817281066
0.5086819939,0.11726989,0.7270592639,1.182880265
0.2460626491,0.5935083715,0.6643917738,4.427944279
0.8050785999,0.2051040617,0.5732852163,2.676769216
0.2477925421,0.7376789595,0.5297513365,5.516308244
0.5193479762,0.83383005,0.6527910671,43.82218339
0.0521274415,0.2965519775,0.8953296806,1.637344846
0.9601200029,0.6652623589,0.1583982045,9.713628774
0.7069842373,0.8866748747,0.8124487543,10.70202597
0.04875300619,0.4706989045,0.1161670607,23.60241916
0.7326050992,0.3688917674,0.5634458947,4.546978735
0.8352591679,0.9937797812,0.8235538786,53.08019402
0.6870265571,0.07998549085,0.4893997037,5.196834893
0.9834998138,0.72750441,0.7348489835,10.79252657
0.5007881236,0.5781435722,0.1181679326,28.97699691
0.04451892772,0.601597336,0.2895851393,30.49916457
0.7428634616,0.2553550146,0.5082772728,3.173714174
0.5951628353,0.3867700679,0.2247626783,19.5910947
0.928492029,0.8368423517,0.1273083941,41.92315472
0.06366481976,0.6479940701,0.6122747173,34.27410515
0.7679693719,0.1969718714,0.8742212239,13.66990731
0.5642931346,0.9711687055,0.7963580506,51.729366
0.1760329736,0.3053641617,0.7416717315,18.01859287
0.6367348287,0.009490141511,0.2716319633,0.1078777439
0.7686514529,0.01224238069,0.5227560991,0.1553131405
0.3196948378,0.8494687219,0.3068400219,6.963051262
0.493466177,0.1723375146,0.2042636424,8.825493908
0.3831569091,0.1861158032,0.6742991919,1.643694575
0.01241503286,0.4953517747,0.1480597405,24.87719717
0.1453840126,0.6091055994,0.8072422403,33.71348014
0.1104075195,0.504375306,0.2579698545,3.078744795
0.795389624,0.1900296433,0.5719777022,2.461624282
0.855265943,0.4129305172,0.8431293099,24.20086103
0.2356824872,0.4429714165,0.8259253367,25.55933413
0.2228063009,0.5570114811,0.7516256199,4.026114082
0.3447137753,0.5206325897,0.6154861975,4.397855204
0.8758537052,0.9009066895,0.4213025929,45.93281385
0.7312027706,0.6867568382,0.3096752124,8.455369219
0.5237115224,0.8952886778,0.4888908992,9.165173353
0.4022330788,0.7201554737,0.8611624673,39.71577766
0.687095202,0.6857694919,0.1756388305,34.44271959
0.1961988621,0.5812667481,0.7098057271,31.58245825
0.1693831865,0.3627330103,0.7263590043,2.428073783
0.2014952411,0.4567206036,0.5463484542,3.203873299
0.1592874502,0.3508891467,0.7262089248,2.313368109
0.6409777947,0.5120612113,0.6455966831,27.68703595
0.8204645162,0.3339940573,0.1094668214,16.75961779
0.7103179525,0.3877973932,0.2009970934,4.693581469
0.2891733143,0.288911214,0.7668750541,2.280010203
0.8540264999,0.9967003124,0.9354541273,13.49558635
0.5488950624,0.4514702379,0.02550246694,4.735449034
0.05426353553,0.9118626772,0.8817515846,5.054122314
0.3858768062,0.1357262498,0.5964842533,1.202367367
0.9436252645,0.4966127644,0.7971331103,28.0077442
0.1715584361,0.8158123526,0.9636094229,5.478656677
0.1302093997,0.2149944398,0.2132262198,1.354915169
0.5278418868,0.425268653,0.1837558388,21.43226369
0.7921199825,0.6603676626,0.5587322933,34.57929201
0.1914239488,0.6771652266,0.2142805506,4.68208255
0.7780872344,0.7559933506,0.4773172227,38.93882619
0.1053669605,0.8029741782,0.7390451445,42.87964754
0.4520093296,0.4510894883,0.5243535717,23.92920776
0.8139860262,0.4213471093,0.2113167742,5.536442138
0.009743939769,0.3502266499,0.8184816153,1.785259124
0.353745829,0.8013681664,0.02237971579,6.841647295
0.5845520853,0.6821921542,0.7154917316,36.6692498
0.2418011264,0.390031106,0.9795872015,2.893255137
0.7254963639,0.9463145861,0.7886026422,50.42519994
0.9316481623,0.918809579,0.7739514272,48.93548301
0.3735598449,0.403543647,0.9116275688,24.33250647
0.04347636636,0.8246412124,0.6482015499,4.481730097
0.9044741983,0.3545937159,0.5309039557,19.13898085
0.2631941687,0.702035784,0.4561179808,36.14200726
0.4371259246,0.8033924928,0.5243640978,41.54441318
0.3613277286,0.530082878,0.6496581567,28.6144225
0.3165249762,0.2931407014,0.6164171226,2.393567043
0.2769643623,0.8338955066,0.5428897861,43.16842193
0.8680367429,0.9430780525,0.3202199684,12.90165427
0.8487163888,0.7370735227,0.7888373169,9.941031398
0.8562578961,0.3527526947,0.2679570237,17.99663957
0.6156280896,0.08393471251,0.6503098452,6.311250099
0.1041456646,0.50245493,0.3988435767,25.91812749
0.8909368002,0.4291728372,0.265893971,5.969522929
0.839945605,0.6977702125,0.2235489655,35.13838132
0.872539079,0.01370328838,0.1786535578,0.1880829881
0.5389165442,0.04197730179,0.9929351866,7.028466513
0.8742060434,0.8971838456,0.3986520938,45.65380974
0.8339374812,0.2806926285,0.9777019887,18.81413732
0.1074027103,0.9492569806,0.7926546443,50.60435595
0.7264737722,0.7876170959,0.03024557136,9.659917106
0.4893125114,0.9830893236,0.8001078928,52.35532938
0.5752778338,0.3164999987,0.8339570546,3.40325433
0.5319952082,0.04882562299,0.6798528913,0.5038780897
0.1997571827,0.5356331651,0.2781867048,3.748131546
0.4771193709,0.9586559554,0.9060235012,9.36721304
0.03295950097,0.550097778,0.4105715543,2.931798372
0.9393392298,0.1885296798,0.05730744275,9.442904704
0.5768611588,0.4485953531,0.3948817572,23.20942567
0.976615864,0.9886056038,0.2154364935,49.6623446
0.7585546089,0.2598982307,0.2894082323,3.27096116
0.668035952,0.5403759963,0.9562504013,31.59087396
0.8857780499,0.8314918794,0.649145105,11.52263195
0.5248184893,0.9550306695,0.2181254259,47.98942698
0.6950670002,0.8355858566,0.3985396577,9.985810831
0.7738603909,0.3935872985,0.01339625181,19.68026222
0.1245064269,0.7827301885,0.6727127359,4.888200333
0.01382636558,0.0806326534,0.9171997139,8.237909246
0.8952579004,0.3222867409,0.4753601295,17.24417331
0.8602431827,0.1128877793,0.6134241839,7.525835114
0.3094905418,0.5914492224,0.1414010467,4.787725515
0.7045500002,0.905423514,0.5529700359,46.80005501
0.5839201973,0.1491113211,0.2462389446,7.758734144
0.9529901994,0.7500022064,0.2027579513,37.70566425
0.4009850143,0.9600002122,0.7968215335,8.649458049
0.3789235372,0.3189952998,0.2037418608,16.15731872
0.3087146563,0.9846268168,0.07169260064,7.962821377
0.8441742803,0.5859647594,0.6787730561,7.876387587
0.2190083994,0.4955552195,0.8805392694,3.563083652
0.7102713583,0.9345561044,0.6987256104,11.31066486
0.09989122561,0.3443685585,0.7589584648,20.09851768
0.2103164609,0.71953857,0.2696918588,5.111000905
0.1952344412,0.7048411388,0.1046775323,4.900298353
0.3905298332,0.06685911295,0.6512937765,5.463873564
0.7601796279,0.3023140707,0.3946689146,15.8945213
0.1455902107,0.283864322,0.7475407645,1.832600275
0.5932784341,0.6543002666,0.02346820354,7.153323709
0.4928842592,0.6347522495,0.3522945951,6.30235517
0.8765857029,0.728650656,0.7486855674,10.03050075
0.4397598617,0.5214973813,0.2926361484,4.900823069
0.09230323607,0.7619912864,0.2698672866,4.513299048
0.5009440541,0.8149906807,0.8776898066,8.157600761
0.689102476,0.7937149505,0.5371776972,41.12854692
0.7056083314,0.09125959451,0.9223580336,1.100233275
0.7374807165,0.8285740896,0.4117137562,10.25344458
0.06409788456,0.1672325383,0.9369572113,0.9433552108
0.5967594508,0.3552292039,0.2489632636,18.07137373
0.6735029001,0.3410802677,0.7682259361,4.002586833
0.7665724016,0.8871650439,0.5709912112,11.2365876
0.523823027,0.5231097667,0.8759516371,29.99194469
0.2713894916,0.6504804778,0.2818096991,5.017738051
0.5041211765,0.04672804112,0.7923868709,0.4692061562
0.9381752367,0.1629065498,0.8411157461,11.68270598
0.003341541536,0.003724447469,0.2594241395,0.5227267942
0.4117934583,0.008813500489,0.3541405944,0.08036092091
0.7823838132,0.7508527313,0.2625890474,37.8874016
0.3966994291,0.9308481193,0.7902612111,8.346909772
0.5993995109,0.6428891141,0.2374888741,7.067919776
0.6082868165,0.2618461977,0.6050103614,14.92249757
0.5747408451,0.2047930174,0.4819464418,2.200994206
0.6004757934,0.8057627827,0.919096881,44.51183452
0.9267645849,0.01475795732,0.9786793194,5.526963917
0.8126378021,0.277073962,0.4989764397,15.09858554
0.416999783,0.8593567301,0.8775573177,7.88029935
0.9019120618,0.3667746502,0.1367040391,5.14185806
0.217880736,0.5215856376,0.4933773169,3.744362814
0.3899939943,0.4718393091,0.2164629994,4.199341514
0.5391179527,0.8683485631,0.358997437,9.023165811
0.04404202492,0.3148529589,0.1645892116,15.87809599
0.8083412384,0.5502856187,0.7848330137,30.59409523
0.8555331272,0.6578360557,0.3073664219,33.36417337
0.4847891414,0.6820689889,0.2888513337,6.71694134
0.7664323912,0.7744465327,0.01359707531,38.72325104
0.5406909262,0.7201587649,0.006103456384,36.00812451
0.9636423891,0.7596353099,0.2779121072,11.1183444
0.5263767239,0.5939041755,0.941572459,6.095694219
0.4646384067,0.6728494117,0.03625195564,6.490563844
0.9932471238,0.5762435831,0.9336112069,8.604740731
0.08520994357,0.3501248657,0.1907544075,17.68817951
0.6099061544,0.6951464609,0.9924855354,7.715473351
0.4099196115,0.4257865798,0.0422861606,21.29826959
0.06041431911,0.8348148911,0.4728131147,4.678422188
0.4632029923,0.08540563579,0.8058609331,0.8226296395
0.3647843522,0.8498238074,0.5370472935,7.349143307
0.03246005167,0.3980387578,0.3739282201,20.60104946
0.8623075447,0.96943664,0.5510922088,13.20670849
0.3567888709,0.3930372337,0.8454080901,23.22543588
0.06981767733,0.5119430411,0.6705697727,27.84547115
0.6026206486,0.8739655673,0.5572130967,9.636524807
0.1926999932,0.3831708632,0.1104121363,19.21949736
0.9999902295,0.01945705563,0.5566595601,2.522202111
0.1735038102,0.9172443406,0.2796459136,46.25322622
0.5612833821,0.07284416067,0.9373829572,8.035642076
0.8109460045,0.9380075835,0.4816742527,12.29677294
0.4839909737,0.2732550229,0.8887541503,17.61217084
0.8868682859,0.6510767166,0.8917508126,36.52993339
0.4413965041,0.6763134004,0.7981914775,6.366790708
0.9869584081,0.3265256925,0.8388176199,19.84435962
0.7441743818,0.4435117999,0.7357835672,5.518060194
0.1352532534,0.4567970025,0.3809271593,2.90181782
0.5799886371,0.8179822585,0.2622084088,41.24287917
0.4953845906,0.2161185074,0.5057237723,2.15121032
0.2664455765,0.4948353708,0.7068450065,27.23991786
0.2022356381,0.7169058119,0.3204298353,5.034368103
0.8602201681,0.903930963,0.7309398034,12.29545126
0.6972950397,0.9966162234,0.4287297495,50.74985716
0.6714574727,0.1864978321,0.1700222482,9.469429428
0.5576201993,0.7292572596,0.9703635153,41.17088974
0.104108985,0.8344017862,0.5108845544,5.040696162
0.5107356865,0.03157114811,0.5721438981,3.215300606
0.8999646169,0.2362683002,0.9300061238,16.13797196
0.7462734349,0.8703216595,0.3592358433,44.16133493
0.386907316,0.9435189821,0.6977549975,8.36813888
0.6987428177,0.8758585878,0.4442267492,44.77961641
0.01674912548,0.5323291901,0.8061985024,2.750806434
0.1876390376,0.2940261148,0.8334497769,18.17449839
0.5217059853,0.2111994198,0.9264242193,2.157837113
0.7513575533,0.8683775693,0.1802220969,43.58127848
0.7906166572,0.315115942,0.7468123104,4.066938837
0.5807434907,0.9012621511,0.2465334279,9.740332032
0.576776719,0.4999676507,0.6208368277,5.383535265
0.7805098594,0.7008615928,0.2867555271,8.974601797
0.9288102809,0.7520839821,0.2214204656,10.74585326
0.6463724017,0.7372953096,0.1204070571,36.93725478
0.7285127214,0.5302336435,0.1839565204,6.513987763
0.4096898581,0.2291475256,0.3602459997,12.10626218
0.2157358833,0.9335696578,0.6377558713,6.681893037
0.4254932255,0.2116936819,0.8337916568,14.06072673
0.5520065547,0.8327723129,0.7879396083,44.74285978
0.3715044282,0.6961622266,0.2533958081,35.12915851
0.3361204772,0.3283520544,0.5275521491,17.80915907
0.4280272502,0.6188222884,0.7192224133,5.742839466
0.6275819023,0.1360503102,0.3876295602,1.534078676
0.5074997085,0.53083629,0.7822099998,5.348174074
0.6503946496,0.06464265124,0.4850104686,4.408308335
0.3794929641,0.9418738026,0.9304177902,8.283713824
0.8166755691,0.8105172155,0.6029457043,10.67188216
0.4829613846,0.8743997144,0.4361475579,44.67110918
0.6476611555,0.7864704655,0.4039426909,40.13937176
0.1087032252,0.191788304,0.3152893697,10.08645213
0.1874777552,0.9089974744,0.6214209121,47.38069347
0.2867982695,0.5699117454,0.1247602055,28.57341281
0.5361867845,0.5544382386,0.02827604549,27.7259096
0.2336384194,0.3487778506,0.4370104868,2.55876831
0.8032612395,0.3494867726,0.2765783404,4.554725645
0.3692609825,0.264732905,0.4162281202,14.10287449
0.3514268087,0.9012047754,0.2382656513,7.673099059
0.05392856481,0.3064545827,0.9276444217,1.697539472
0.5450980371,0.6235006987,0.9045349908,35.26595268
0.5522904426,0.05454703424,0.8073387248,0.573993228
0.3210766725,0.2095006741,0.8467331478,14.05981882
0.3362323697,0.7247473051,0.8654533452,6.060571564
0.1262122307,0.1821228585,0.5167022768,1.140475615
0.3677199895,0.4062495527,0.6201571355,3.525108576
0.918216398,0.4999318847,0.2172212952,25.23251969
0.3454913427,0.1214433327,0.8870500112,10.00645525
0.699089632,0.7451843438,0.9969048076,8.935428205
0.9343338386,0.8680702194,0.9626202319,12.4510249
0.006967135566,0.3252464362,0.3603852816,16.91170956
0.7113090293,0.5934684546,0.09403594451,29.71763652
0.06185997108,0.3186323044,0.01276888882,15.93243044
0.1889730355,0.7693942411,0.4738301065,39.5922869
0.1129890136,0.1077643757,0.5397214313,6.844714901
0.8778271351,0.532624554,0.6785193085,28.93316996
0.916234362,0.8058131588,0.07583543165,40.319413
0.398587263,0.8988949078,0.4705466478,8.077355149
0.9391677874,0.3771123413,0.453142558,5.427279338
0.7407645971,0.1684114525,0.1608795389,2.08958968
0.2850202287,0.4245651915,0.698809722,23.66993471
0.9229584559,0.498120395,0.5547313745,7.088046281
0.08044416465,0.5874808491,0.5754696893,3.409998307
0.9130875361,0.2986203254,0.626208718,16.89170306
0.3306731802,0.849948581,0.1749978411,42.65055027
0.3846897619,0.1461352011,0.3013412235,7.760792721
0.8665132406,0.6962956583,0.3866656036,9.514972364
0.6200559681,0.3262173868,0.3545728586,3.65381731
0.7796801462,0.1213782699,0.1870482146,1.553253622
0.1835756431,0.5365875601,0.6432054162,28.89794404
0.8633665428,0.02937165258,0.7876025508,4.570171519
0.1485085698,0.7360670012,0.3220467557,4.773457582
0.6146448653,0.3730600161,0.2412116972,4.158294314
0.09628427994,0.3016959383,0.6523655876,17.21270121
0.988570456,0.4862388825,0.492583911,25.52513867
0.1362129541,0.5543747867,0.8920941018,31.69789877
0.002612369424,0.8873668656,0.02860696695,4.460015629
0.5749817293,0.7465541989,0.3067099429,37.79806489
0.4601911305,0.1322055062,0.8790551252,1.269425545
0.9068112669,0.1682004321,0.4702538161,2.36626263
0.7144718251,0.6922627246,0.2969321332,35.05397969
0.190511823,0.0619183833,0.1940269757,3.284151501
0.9018144404,0.9126906742,0.6618759472,47.82493256
0.7088089384,0.5379862826,0.7421810801,6.503226271
0.4685738157,0.9345880688,0.9180656772,9.052175319
0.1056454345,0.9333866662,0.1278786823,5.65301373
0.2011132415,0.9538288623,0.9041331831,51.77872718
0.7995944737,0.5950410106,0.6936939278,7.733120091
0.2843556197,0.8655914975,0.07453766638,43.30735419
0.8278111506,0.2031434167,0.8205659074,13.52381288
0.0258107965,0.5844999695,0.741406812,31.97341878
0.6710871225,0.8036517972,0.2400766488,9.411462706
0.4009755638,0.7163135822,0.3529300899,36.43847735
0.5561063938,0.6005904368,0.9236799179,6.342874003
0.1167515223,0.1175200117,0.1621524413,0.7248064613
0.6508018167,0.5848242398,0.6819145688,31.56624938
0.7602763653,0.3942116041,0.9075363202,23.82869107
0.8482577645,0.5418676536,0.3480148227,7.305772712
0.6275892666,0.3810867438,0.9422175358,23.49320661
0.3148810711,0.9398117637,0.6567190152,7.658348166
0.7940862396,0.004517978427,0.2728471009,0.05846653714
0.9094710911,0.136784311,0.1947649839,1.927935321
0.8964810971,0.1644355239,0.0299794868,8.226270046
0.8245398864,0.6275691393,0.9789134051,8.312403564
0.6510548656,0.2460611822,0.2246636484,12.55542789
0.8087025901,0.1201667937,0.2428177709,1.572625941
0.2627475973,0.3704948266,0.4449594804,2.825940388
0.8400025398,0.1975225652,0.4254080779,2.64680739
0.9772929055,0.7071829202,0.8384808542,38.87439672
0.50182195,0.8083483889,0.3208294762,40.93207721
0.9140437813,0.02002869271,0.09884246365,1.050283798
0.4076427662,0.9503011139,0.9624488724,52.14659485
0.5117632981,0.1008220878,0.1999225158,1.020080881
0.356823101,0.09569534665,0.2176541945,0.8199398367
0.07505834552,0.6685867501,0.6822526663,35.75668101
0.7108928106,0.0414365385,0.9772768931,0.5017520657
